"Ward No","Ward Name","Sub Division","Division","Assembly Constituency","Zone Name","Park Name","Latitude ","Longitude","Square Meter","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGAR 2ND STAGE SENIOR CITIZEN PARK","12.912078","77.590861","1,611.00","","","","","","","","",""
"177","JP Nagara","J.P Nagara","JayaNagara","Jaya Nagara","South","J.P.NAGAR 8TH MAIN 1TH CROSS PARK","12.909576","77.593751","8,877.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","Dhanvanthri park","12.90914","77.587753","1,191.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","J P Nagar 2nd stage Senior Citizen ward office Backside park","12.909012","77.585952","1,623.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","J P Nagar 5th stage Hopcoms park","12.908594","77.584122","1,786.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","Park near Oxford School","12.908771","77.581075","9,238.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP nagar 1st stage 27th main BWSSB,Oppo HT line park","12.908231","77.584424","2,180.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP nagar 1st stage KEB park near sindoor choultry.","12.90777","77.581471","1,091.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP nagar 1st stage park Below HT line","12.907989","77.580377","2,496.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP Nagar 6th stage 30th A main 17th& 17th B Cross Kaashi Vishwanath Temple park","12.908526","77.586734","3,160.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP Nagar 5th Stage","12.907232","77.57707","900.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","JP nagara 1st stage Sindoor Kalyanamantapa Oppo park & vacant place","12.906718","77.576189","1,752.00","","","","","","","","",""
"178","Sarakki","J.P Nagara","JayaNagara","Jaya Nagara","South","J P Nagar 2nd Stage 20th Main road below H T line park","12.907488","77.579359","157.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","JAYANAGAR 5TH BLOCK PU THI NA PARK","12.919115","77.585232","11,946.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","LAXMAN RAO BOULEVARD G PART PARK","12.919261","77.580463","5,532.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","LAXMAN RAO BOLEVARD H PART PARK","12.917908","77.580024","6,451.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","LAXMAN RAO BOULEVARD I PART PARK","12.920611","77.580004","9,537.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","LAXMAN RAO BOLULEVARD J PART PARK","12.922523","77.580002","9,660.00","","","","","","","","",""
"179","Shakambari Narar","J.P Nagara","JayaNagara","Jaya Nagara","South","LAXMAN RAO BOULEVARD K PART","12.922534","77.580505","6,486.00","","","","","","","","",""
"180","Banashankari Temple Ward","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","kadirenahalli park 35th cross, ring road","12.915551","77.563725","2,508.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","ISRO LAYOUT 7TH MAIN PARK B/W 16TH & 17TH","12.896466","77.558379","6,357.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","ISRO LAYOUT PARK","12.896492","77.558377","3,689.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","LAVA KUSHA PARK","12.908194","77.559691","4,342.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","KS LAYOUT 45TH PARK","12.908876","77.560993","1,971.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","KUMARAGIRI","12.906903","77.564496","33,260.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","HOYSALA KRIDANGANA PARK","12.902055","77.559345","7,479.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","ABDULKALAM PAARK","12.895504","77.559162","6,351.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","PUSHANJALI PARK","12.900574","77.55845","4,894.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","KUMARASWAMY LAYOUT 16TH MAIN ROAD (POLICE STATION NEAR )PARK","12.902055","77.559345","7,973.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","kanaka layout park","12.903284","77.565707","1,581.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","J.H.B.C.S.PARK","12.91158","77.563874","6,489.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","KANAKA LAYOUT,2ND STAGE 4TH MAIN ROAD PARK","12.91151","77.560486","2,240.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Isro Layout, Children's Park, 16th & 17th Cross Park","12.896806","77.558121","1,500.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Diary Park, 14th Main Road, 19th and 20th Cross","12.89731","77.557675","360.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Isro layout childrens play ground and park 1st and 2nd Main Road","12.898259","77.560772","1,457.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Isro Layout, Drainage Park","12.900143","77.562196","1,282.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","Kumarswamy Layout, Triangular Park between 53rd and 58th main road","12.9049","77.562086","551.00","","","","","","","","",""
"181","Kumara Swamy Layout","Banashankari","Padmanabh Nagara","Padmanaba Nagara","South","St.Philomina School Opp Park","12.903908","77.561387","1,548.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","RADHAKRISHNNA 2nd stage","12.917977","77.557691","549.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","TELECOM LAYOUT","12.912148","77.554743","500.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","SAMDRUDHI LAYOUT","12.919831","77.558264","4,660.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","B.H.C.S.LAYOUT","12.906782","77.550372","3,225.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","R.K.LAYOUT, 3RD STAGE PARK","12.915072","77.557066","0.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","BHARATH HOUSING LAYOUT PARK PART-3","12.906462","77.554726","0.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Bharath Housing Layout Park part-2 7th and 8th main road","12.905788","77.551005","4,481.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","Gangadareshwara swamy temple and lakshmikantha swamy gudda 10th and 12th main road  park","12.916647","77.559181","5,684.00","","","","","","","","",""
"182","Padmanabha Nagara","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","R.K.Layoout, 1st Stage Park","12.914825","77.55704","1,912.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","K.S.R.T.C. LAYOUT PARK","12.910444","77.548882","1,641.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","ITTAMADU MAIN ROAD PARK","12.925178","77.547078","903.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","ITTAMADU K.E.B. PARK","12.926194","77.547686","1,882.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","ITTAMADU GANAPATHI TEMPLE PARK","12.925485","77.547293","3,112.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","BHUVANESHWARINAGAR PARK","12.923201","77.54921","1,000.00","","","","","","","","",""
"183","Chikkala Sandra","Padmanabh Nagara","Padmanabh Nagara","Padmanaba Nagara","South","DENA BANK COLONY PARK","12.919034","77.547406","464.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","Maintainance of park at Poornapragna Layout  Tree park , 30th Main @ Uttarahalli in Bommanahalli zone","12.908071","77.534711","1,890.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","park at Jayanagara Housing soceity badavane Park in Uttarahalli  in Bommanahalli zone","12.906317","77.542345","2,753.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","park at Poornapragna Layout Tree park 35th cross @ Uttarahalli in Bommanahalli zone","12.904104","77.538013","3,032.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","PATTALAMMA TEMPLE UTTARAHALLI","12.903524","77.528899","6,233.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","POORANA PRAGNA LAYOUT, NEAR BBMP HELP LINE","12.905313","77.537658","2,092.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","poorana prgana layout b m t c bus stop near park","12.902424","77.535818","1,987.00","","","","","","","","",""
"184","Uttarahalli","Uttarahalli","Bengaluru South","Bangalore South","Bommanahalli","BHARATH CO-OPERATIVE SOCIETY","12.9078999","77.5492051","0.00","","","","","","","","",""
"187","Puttenahalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","j p nagar 5th phes najunudeswar 1st main bangalorer","12.901003","77.5911","1,310.00","","","","","","","","",""
"187","Puttenahalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","2nd cross 3rd main panduraganagar","12.895214","77.59201","4,794.00","","","","","","","","",""
"187","Puttenahalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","panduranga nagar opp sit adrsha app","12.8945534","77.5956726","856.00","","","","","","","","",""
"187","Puttenahalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","KUMARSWMYA LAYOUT4TH MAIN 21ST CROSS","12.907482","77.562421","2,824.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at Bilekahalli BDA Approved layout park  in Bommanahalli zone","12.8850155","77.6146418","10,395.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at BTM 4th Phase, 5th cross in Bommanahalli zone","12.884966","77.617035","3,831.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at Vijayabank Gruhanirmana Park, 3rd main in Bommanahalli zone","12.889109","77.608827","3,111.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at BTM 4th phase, BDA road in Bommanahalli zone","12.885751","77.615886","2,398.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th stage, 1st and 2nd block, BDA road, Park-09, in Bommanahalli zone","12.885585","77.615992","850.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th stage, 1st and 2nd block, BDA road, Park-20, in Bommanahalli zone","12.885347","77.61579","322.05","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th stage, 1st and 2nd block, in Bommanahalli zone","12.884342","77.617987","577.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Vijayabank Gruhanirmana Sahakara Sangha park in Bommanahalli zone","12.889035","77.609103","334.90","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th stage, 1st and 2nd block park-19 @ Bilekahalli in Bommanahalli zone","12.884909","77.61463","645.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Bilekahalli 10th Main in Bommanahalli zone","12.889389","77.608977","150.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Bilekhalli layout road @ Bilekahalli in Bommanahalli zone","12.904035","77.608825","1,372.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Bilekhalli near Appartment in Bommanahalli zone","12.886184","77.614216","1,113.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at Bilakahalli Paduranganagra, near margin road","12.884481","77.612146","797.50","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th phase Park No-01","12.882069","77.611383","903.05","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Maintainance of park at BTM 4th phase, Park No-02 in Bommanahalli zone","12.881767","77.61462","832.07","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at BDA Approved layout Park  @ Belikahalli in Bommanahalli zone","12.90077","77.602821","2,856.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at BDA Approved Layout 4th and 8th cross @ Bilekahalli in Bommanahalli zone","12.900408","77.602979","3,808.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at Bilekhalli 3rd Main @ Bilekahalli in Bommanahalli zone","12.895823","77.607543","3,111.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at Bilekhalli 5th cross @ in Bommanahalli zone","12.889576","77.603923","2,375.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","park at BTM 4th stage, 1st and 2nd block, BDA road, Park No-10 in Bommanahalli zone","12.884649","77.613517","2,991.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","Btm layout,kptcl banana park","12.932365","77.611753","2,928.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","B T M layout 4th stage 2nd block k p t c l banana park","12.892963","77.613977","2,928.00","","","","","","","","",""
"188","Bilekhalli","Arakere","Bommanahalli","Bommana Halli","Bommanahalli","B T M LAYOUT 4TH STAGE 2 ND BLOCK  K P T C L TRYAGULR","12.889933","77.607556","889.00","","","","","","","","",""
